date,group,dissent
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,
2019-02-15,Groupe Libertés et Territoires,0.0
2019-02-15,Groupe La République en Marche,0.038461538461538436
2019-02-15,Groupe Les Républicains,0.25
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-15,Groupe Socialistes et apparentés,0.0
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,
2019-02-15,Groupe Libertés et Territoires,0.0
2019-02-15,Groupe La République en Marche,0.0
2019-02-15,Groupe Les Républicains,0.0
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-15,Groupe Socialistes et apparentés,0.25
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,
2019-02-15,Groupe Libertés et Territoires,
2019-02-15,Groupe La République en Marche,0.0
2019-02-15,Groupe Les Républicains,0.0
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-15,Groupe Socialistes et apparentés,0.0
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,
2019-02-15,Groupe Libertés et Territoires,
2019-02-15,Groupe La République en Marche,0.0
2019-02-15,Groupe Les Républicains,0.0
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-15,Groupe Socialistes et apparentés,0.0
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,
2019-02-15,Groupe Libertés et Territoires,
2019-02-15,Groupe La République en Marche,0.0
2019-02-15,Groupe Les Républicains,0.0
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-15,Groupe Socialistes et apparentés,0.0
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,
2019-02-15,Groupe Libertés et Territoires,
2019-02-15,Groupe La République en Marche,0.0
2019-02-15,Groupe Les Républicains,0.4
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-15,Groupe Socialistes et apparentés,0.0
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-15,Groupe Libertés et Territoires,0.0
2019-02-15,Groupe La République en Marche,0.0714285714285714
2019-02-15,Groupe Les Républicains,0.0
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-15,Groupe Socialistes et apparentés,
2019-02-15,"Groupe UDI, Agir et Indépendants",
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,
2019-02-15,Groupe Libertés et Territoires,0.0
2019-02-15,Groupe La République en Marche,0.06896551724137934
2019-02-15,Groupe Les Républicains,0.0
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.25
2019-02-15,Groupe Socialistes et apparentés,
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,
2019-02-15,Groupe Libertés et Territoires,0.0
2019-02-15,Groupe La République en Marche,0.05714285714285716
2019-02-15,Groupe Les Républicains,0.0
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.5714285714285714
2019-02-15,Groupe Socialistes et apparentés,0.0
2019-02-15,"Groupe UDI, Agir et Indépendants",0.25
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-15,Groupe Libertés et Territoires,0.0
2019-02-15,Groupe La République en Marche,0.13888888888888884
2019-02-15,Groupe Les Républicains,0.0
2019-02-15,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-15,Groupe Socialistes et apparentés,0.0
2019-02-15,"Groupe UDI, Agir et Indépendants",0.0
2019-02-15,Groupe La France insoumise,0.0
2019-02-15,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-15,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.0
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.19999999999999996
2019-02-14,Groupe Socialistes et apparentés,0.33333333333333337
2019-02-14,"Groupe UDI, Agir et Indépendants",0.0
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.0
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.19999999999999996
2019-02-14,Groupe Socialistes et apparentés,0.0
2019-02-14,"Groupe UDI, Agir et Indépendants",
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.027027027027026973
2019-02-14,Groupe Les Républicains,0.09999999999999998
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-14,Groupe Socialistes et apparentés,0.19999999999999996
2019-02-14,"Groupe UDI, Agir et Indépendants",0.0
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.0
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.19999999999999996
2019-02-14,Groupe Socialistes et apparentés,0.0
2019-02-14,"Groupe UDI, Agir et Indépendants",
2019-02-14,Groupe La France insoumise,
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.0
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.25
2019-02-14,Groupe Socialistes et apparentés,0.0
2019-02-14,"Groupe UDI, Agir et Indépendants",
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.0
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.4
2019-02-14,Groupe Socialistes et apparentés,0.0
2019-02-14,"Groupe UDI, Agir et Indépendants",0.0
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,
2019-02-14,Groupe La République en Marche,0.0357142857142857
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-14,Groupe Socialistes et apparentés,0.0
2019-02-14,"Groupe UDI, Agir et Indépendants",0.0
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.0
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-14,Groupe Socialistes et apparentés,0.0
2019-02-14,"Groupe UDI, Agir et Indépendants",0.0
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.022222222222222254
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.2222222222222222
2019-02-14,Groupe Socialistes et apparentés,0.19999999999999996
2019-02-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.5
2019-02-14,Groupe La République en Marche,0.021739130434782594
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-14,Groupe Socialistes et apparentés,0.19999999999999996
2019-02-14,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.21212121212121215
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.2857142857142857
2019-02-14,Groupe Socialistes et apparentés,0.0
2019-02-14,"Groupe UDI, Agir et Indépendants",0.0
2019-02-14,Groupe La France insoumise,0.0
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-14,Groupe La République en Marche,0.06451612903225812
2019-02-14,Groupe Les Républicains,0.0
2019-02-14,Groupe du Mouvement Démocrate et apparentés,0.25
2019-02-14,Groupe Socialistes et apparentés,0.0
2019-02-14,"Groupe UDI, Agir et Indépendants",0.0
2019-02-14,Groupe La France insoumise,0.33333333333333337
2019-02-14,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-14,Groupe Libertés et Territoires,0.0
2019-02-13,Groupe La République en Marche,0.0
2019-02-13,Groupe Les Républicains,0.16666666666666663
2019-02-13,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-13,Groupe Socialistes et apparentés,0.0
2019-02-13,"Groupe UDI, Agir et Indépendants",0.0
2019-02-13,Groupe La France insoumise,0.0
2019-02-13,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-13,Groupe Libertés et Territoires,0.0
2019-02-13,Groupe La République en Marche,0.033333333333333326
2019-02-13,Groupe Les Républicains,0.0
2019-02-13,Groupe du Mouvement Démocrate et apparentés,0.2727272727272727
2019-02-13,Groupe Socialistes et apparentés,0.125
2019-02-13,"Groupe UDI, Agir et Indépendants",0.0
2019-02-13,Groupe La France insoumise,0.0
2019-02-13,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-13,Groupe Libertés et Territoires,0.16666666666666663
2019-02-13,Groupe La République en Marche,0.0
2019-02-13,Groupe Les Républicains,0.0
2019-02-13,Groupe du Mouvement Démocrate et apparentés,0.1428571428571429
2019-02-13,Groupe Socialistes et apparentés,0.33333333333333337
2019-02-13,"Groupe UDI, Agir et Indépendants",0.0
2019-02-13,Groupe La France insoumise,0.0
2019-02-13,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-13,Groupe Libertés et Territoires,0.0
2019-02-13,Groupe La République en Marche,0.0
2019-02-13,Groupe Les Républicains,0.11111111111111116
2019-02-13,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-13,Groupe Socialistes et apparentés,0.0
2019-02-13,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2019-02-13,Groupe La France insoumise,0.0
2019-02-13,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-13,Groupe Libertés et Territoires,0.0
2019-02-12,Groupe La République en Marche,0.10843373493975905
2019-02-12,Groupe Les Républicains,0.08695652173913049
2019-02-12,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-12,Groupe Socialistes et apparentés,0.0
2019-02-12,"Groupe UDI, Agir et Indépendants",0.33333333333333337
2019-02-12,Groupe La France insoumise,0.0
2019-02-12,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-12,Groupe Libertés et Territoires,0.1428571428571429
2019-02-12,Groupe La République en Marche,0.011363636363636354
2019-02-12,Groupe Les Républicains,0.04166666666666663
2019-02-12,Groupe du Mouvement Démocrate et apparentés,0.16666666666666663
2019-02-12,Groupe Socialistes et apparentés,0.0
2019-02-12,"Groupe UDI, Agir et Indépendants",0.2857142857142857
2019-02-12,Groupe La France insoumise,0.0
2019-02-12,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-12,Groupe Libertés et Territoires,0.375
2019-02-11,Groupe La République en Marche,0.040000000000000036
2019-02-11,Groupe Les Républicains,0.0
2019-02-11,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-11,Groupe Socialistes et apparentés,0.0
2019-02-11,"Groupe UDI, Agir et Indépendants",0.0
2019-02-11,Groupe La France insoumise,0.0
2019-02-11,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-11,Groupe Libertés et Territoires,0.0
2019-02-11,Groupe La République en Marche,0.06000000000000005
2019-02-11,Groupe Les Républicains,0.0
2019-02-11,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-11,Groupe Socialistes et apparentés,0.0
2019-02-11,"Groupe UDI, Agir et Indépendants",0.0
2019-02-11,Groupe La France insoumise,0.0
2019-02-11,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-11,Groupe Libertés et Territoires,0.0
2019-02-11,Groupe La République en Marche,0.06000000000000005
2019-02-11,Groupe Les Républicains,0.0
2019-02-11,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-11,Groupe Socialistes et apparentés,0.0
2019-02-11,"Groupe UDI, Agir et Indépendants",0.0
2019-02-11,Groupe La France insoumise,0.0
2019-02-11,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-11,Groupe Libertés et Territoires,0.0
2019-02-11,Groupe La République en Marche,0.0
2019-02-11,Groupe Les Républicains,0.0
2019-02-11,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-11,Groupe Socialistes et apparentés,0.0
2019-02-11,"Groupe UDI, Agir et Indépendants",0.0
2019-02-11,Groupe La France insoumise,0.0
2019-02-11,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-11,Groupe Libertés et Territoires,0.0
2019-02-11,Groupe La République en Marche,0.0
2019-02-11,Groupe Les Républicains,0.0
2019-02-11,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-11,Groupe Socialistes et apparentés,0.0
2019-02-11,"Groupe UDI, Agir et Indépendants",0.0
2019-02-11,Groupe La France insoumise,0.0
2019-02-11,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-11,Groupe Libertés et Territoires,0.0
2019-02-11,Groupe La République en Marche,0.0
2019-02-11,Groupe Les Républicains,0.19999999999999996
2019-02-11,Groupe du Mouvement Démocrate et apparentés,0.0
2019-02-11,Groupe Socialistes et apparentés,0.0
2019-02-11,"Groupe UDI, Agir et Indépendants",0.0
2019-02-11,Groupe La France insoumise,0.0
2019-02-11,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-11,Groupe Libertés et Territoires,0.0
2019-02-05,Groupe La République en Marche,0.17182130584192434
2019-02-05,Groupe Les Républicains,0.058252427184465994
2019-02-05,Groupe du Mouvement Démocrate et apparentés,0.11904761904761907
2019-02-05,"Groupe UDI, Agir et Indépendants",0.5357142857142857
2019-02-05,Groupe Socialistes et apparentés,0.0
2019-02-05,Groupe La France insoumise,0.0
2019-02-05,Groupe de la Gauche démocrate et républicaine,0.0
2019-02-05,Groupe Libertés et Territoires,0.1333333333333333
2019-01-31,Groupe La République en Marche,0.0
2019-01-31,Groupe Les Républicains,0.0
2019-01-31,Groupe du Mouvement Démocrate et apparentés,0.0
2019-01-31,Groupe Socialistes et apparentés,0.0
2019-01-31,"Groupe UDI, Agir et Indépendants",0.0
2019-01-31,Groupe La France insoumise,0.0
2019-01-31,Groupe de la Gauche démocrate et républicaine,0.0
2019-01-31,Groupe Libertés et Territoires,0.0
2019-01-31,Groupe La République en Marche,0.0
2019-01-31,Groupe Les Républicains,0.0
2019-01-31,Groupe du Mouvement Démocrate et apparentés,0.33333333333333337
2019-01-31,Groupe Socialistes et apparentés,0.0
2019-01-31,"Groupe UDI, Agir et Indépendants",0.0
2019-01-31,Groupe La France insoumise,0.0
2019-01-31,Groupe de la Gauche démocrate et républicaine,0.0
2019-01-31,Groupe Libertés et Territoires,0.0
2019-01-31,Groupe La République en Marche,0.0
2019-01-31,Groupe Les Républicains,0.0
2019-01-31,Groupe du Mouvement Démocrate et apparentés,0.0
2019-01-31,Groupe Socialistes et apparentés,0.0
2019-01-31,"Groupe UDI, Agir et Indépendants",0.0
2019-01-31,Groupe La France insoumise,0.0
2019-01-31,Groupe de la Gauche démocrate et républicaine,0.0
2019-01-31,Groupe Libertés et Territoires,0.0
2019-01-31,Groupe La République en Marche,0.0
2019-01-31,Groupe Les Républicains,0.0
2019-01-31,Groupe du Mouvement Démocrate et apparentés,0.25
2019-01-31,Groupe Socialistes et apparentés,0.0625
2019-01-31,"Groupe UDI, Agir et Indépendants",0.0
2019-01-31,Groupe La France insoumise,0.0
2019-01-31,Groupe de la Gauche démocrate et républicaine,0.0
2019-01-31,Groupe Libertés et Territoires,0.0
2019-01-31,Groupe La République en Marche,0.022727272727272707
2019-01-31,Groupe Les Républicains,0.0
2019-01-31,Groupe du Mouvement Démocrate et apparentés,0.25
2019-01-31,Groupe Socialistes et apparentés,0.0
2019-01-31,"Groupe UDI, Agir et Indépendants",0.0
2019-01-31,Groupe La France insoumise,0.0
2019-01-31,Groupe de la Gauche démocrate et républicaine,0.0
2019-01-31,Groupe Libertés et Territoires,0.0
2019-01-31,Groupe La République en Marche,0.045454545454545414
2019-01-31,Groupe Les Républicains,0.0
2019-01-31,Groupe du Mouvement Démocrate et apparentés,0.0
2019-01-31,Groupe Socialistes et apparentés,0.05882352941176472
2019-01-31,"Groupe UDI, Agir et Indépendants",0.0
2019-01-31,Groupe La France insoumise,0.0
2019-01-31,Groupe de la Gauche démocrate et républicaine,0.0
2019-01-31,Groupe Libertés et Territoires,0.0
2019-01-31,Groupe La République en Marche,0.0
2019-01-31,Groupe Les Républicains,0.0
2019-01-31,Groupe du Mouvement Démocrate et apparentés,0.25
2019-01-31,Groupe Socialistes et apparentés,0.0
2019-01-31,"Groupe UDI, Agir et Indépendants",
2019-01-31,Groupe La France insoumise,0.0
