scrutin_id,date,group,pour,contre,abstention
1769,2019-03-19,Groupe Les Républicains,17,15,0
1769,2019-03-19,Groupe du Mouvement Démocrate et apparentés,4,1,2
1769,2019-03-19,Groupe Socialistes et apparentés,0,8,0
1769,2019-03-19,"Groupe UDI, Agir et Indépendants",0,7,0
1769,2019-03-19,Groupe La France insoumise,0,3,0
1769,2019-03-19,Groupe de la Gauche démocrate et républicaine,0,2,0
1769,2019-03-19,Groupe Libertés et Territoires,0,2,2
1769,2019-03-19,Non inscrits,3,0,0
1768,2019-03-19,Groupe La République en Marche,42,0,0
1768,2019-03-19,Groupe Les Républicains,1,3,11
1768,2019-03-19,Groupe du Mouvement Démocrate et apparentés,9,0,0
1768,2019-03-19,Groupe Socialistes et apparentés,7,0,0
1768,2019-03-19,"Groupe UDI, Agir et Indépendants",4,0,0
1768,2019-03-19,Groupe La France insoumise,0,1,0
1768,2019-03-19,Groupe de la Gauche démocrate et républicaine,4,0,0
1768,2019-03-19,Groupe Libertés et Territoires,4,0,0
1768,2019-03-19,Non inscrits,3,0,0
1767,2019-03-19,Groupe La République en Marche,1,29,0
1767,2019-03-19,Groupe Les Républicains,3,11,2
1767,2019-03-19,Groupe du Mouvement Démocrate et apparentés,0,7,0
1767,2019-03-19,Groupe Socialistes et apparentés,6,0,0
1767,2019-03-19,"Groupe UDI, Agir et Indépendants",0,0,2
1767,2019-03-19,Groupe La France insoumise,1,0,0
1767,2019-03-19,Groupe de la Gauche démocrate et républicaine,1,1,0
1767,2019-03-19,Groupe Libertés et Territoires,2,1,0
1767,2019-03-19,Non inscrits,2,2,0
1766,2019-03-18,Groupe La République en Marche,37,1,0
1766,2019-03-18,Groupe Les Républicains,8,0,0
1766,2019-03-18,Groupe du Mouvement Démocrate et apparentés,7,0,0
1766,2019-03-18,Groupe Socialistes et apparentés,2,0,0
1766,2019-03-18,"Groupe UDI, Agir et Indépendants",3,0,0
1766,2019-03-18,Groupe La France insoumise,1,0,0
1766,2019-03-18,Groupe de la Gauche démocrate et républicaine,3,0,0
1766,2019-03-18,Groupe Libertés et Territoires,4,0,0
1766,2019-03-18,Non inscrits,2,0,0
1765,2019-03-18,Groupe La République en Marche,0,57,0
1765,2019-03-18,Groupe Les Républicains,9,0,0
1765,2019-03-18,Groupe du Mouvement Démocrate et apparentés,2,5,1
1765,2019-03-18,Groupe Socialistes et apparentés,3,0,0
1765,2019-03-18,"Groupe UDI, Agir et Indépendants",5,0,0
1765,2019-03-18,Groupe La France insoumise,2,0,0
1765,2019-03-18,Groupe de la Gauche démocrate et républicaine,4,0,0
1765,2019-03-18,Groupe Libertés et Territoires,5,0,0
1765,2019-03-18,Non inscrits,3,0,0
1764,2019-03-18,Groupe La République en Marche,0,34,0
1764,2019-03-18,Groupe Les Républicains,7,0,0
1764,2019-03-18,Groupe du Mouvement Démocrate et apparentés,0,24,0
1764,2019-03-18,Groupe Socialistes et apparentés,3,0,0
1764,2019-03-18,"Groupe UDI, Agir et Indépendants",0,3,0
1764,2019-03-18,Groupe La France insoumise,1,0,0
1764,2019-03-18,Groupe de la Gauche démocrate et républicaine,4,0,0
1764,2019-03-18,Groupe Libertés et Territoires,1,0,0
1764,2019-03-18,Non inscrits,1,0,0
1763,2019-03-18,Groupe La République en Marche,0,32,0
1763,2019-03-18,Groupe Les Républicains,8,0,0
1763,2019-03-18,Groupe du Mouvement Démocrate et apparentés,0,26,0
1763,2019-03-18,Groupe Socialistes et apparentés,3,0,0
1763,2019-03-18,"Groupe UDI, Agir et Indépendants",0,4,0
1763,2019-03-18,Groupe La France insoumise,1,0,0
1763,2019-03-18,Groupe de la Gauche démocrate et républicaine,4,0,0
1763,2019-03-18,Groupe Libertés et Territoires,0,1,0
1763,2019-03-18,Non inscrits,1,0,0
1762,2019-03-15,Groupe La République en Marche,21,0,0
1762,2019-03-15,Groupe Les Républicains,1,0,2
1762,2019-03-15,Groupe du Mouvement Démocrate et apparentés,4,0,0
1762,2019-03-15,Groupe Socialistes et apparentés,0,2,0
1762,2019-03-15,"Groupe UDI, Agir et Indépendants",1,0,0
1762,2019-03-15,Groupe La France insoumise,0,7,0
1762,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,3,0
1762,2019-03-15,Groupe Libertés et Territoires,0,2,1
1762,2019-03-15,Non inscrits,0,1,0
1761,2019-03-15,Groupe La République en Marche,0,19,0
1761,2019-03-15,Groupe Les Républicains,0,2,0
1761,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,2,0
1761,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1761,2019-03-15,"Groupe UDI, Agir et Indépendants",0,1,0
1761,2019-03-15,Groupe La France insoumise,5,0,0
1761,2019-03-15,Groupe de la Gauche démocrate et républicaine,2,0,0
1761,2019-03-15,Groupe Libertés et Territoires,0,1,0
1761,2019-03-15,Non inscrits,0,1,0
1760,2019-03-15,Groupe La République en Marche,0,19,0
1760,2019-03-15,Groupe Les Républicains,0,3,0
1760,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,3,0
1760,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1760,2019-03-15,"Groupe UDI, Agir et Indépendants",0,1,0
1760,2019-03-15,Groupe La France insoumise,7,0,0
1760,2019-03-15,Groupe de la Gauche démocrate et républicaine,3,0,0
1760,2019-03-15,Groupe Libertés et Territoires,0,1,0
1760,2019-03-15,Non inscrits,0,1,0
1759,2019-03-15,Groupe La République en Marche,0,18,0
1759,2019-03-15,Groupe Les Républicains,0,3,0
1759,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,4,0
1759,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1759,2019-03-15,"Groupe UDI, Agir et Indépendants",0,1,0
1759,2019-03-15,Groupe La France insoumise,7,0,0
1759,2019-03-15,Groupe de la Gauche démocrate et républicaine,3,0,0
1759,2019-03-15,Groupe Libertés et Territoires,2,1,0
1759,2019-03-15,Non inscrits,0,1,0
1758,2019-03-15,Groupe La République en Marche,0,22,0
1758,2019-03-15,Groupe Les Républicains,0,3,0
1758,2019-03-15,Groupe du Mouvement Démocrate et apparentés,1,2,0
1758,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1758,2019-03-15,"Groupe UDI, Agir et Indépendants",0,1,0
1758,2019-03-15,Groupe La France insoumise,0,0,7
1758,2019-03-15,Groupe de la Gauche démocrate et républicaine,3,0,0
1758,2019-03-15,Groupe Libertés et Territoires,0,0,0
1758,2019-03-15,Non inscrits,0,1,0
1757,2019-03-15,Groupe La République en Marche,20,0,0
1757,2019-03-15,Groupe Les Républicains,0,2,0
1757,2019-03-15,Groupe du Mouvement Démocrate et apparentés,4,0,0
1757,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1757,2019-03-15,"Groupe UDI, Agir et Indépendants",1,0,0
1757,2019-03-15,Groupe La France insoumise,0,0,7
1757,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,3
1757,2019-03-15,Groupe Libertés et Territoires,0,2,0
1757,2019-03-15,Non inscrits,0,1,0
1756,2019-03-15,Groupe La République en Marche,0,22,0
1756,2019-03-15,Groupe Les Républicains,0,3,0
1756,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,3,0
1756,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1756,2019-03-15,"Groupe UDI, Agir et Indépendants",0,1,0
1756,2019-03-15,Groupe La France insoumise,7,0,0
1756,2019-03-15,Groupe de la Gauche démocrate et républicaine,3,0,0
1756,2019-03-15,Groupe Libertés et Territoires,1,1,1
1756,2019-03-15,Non inscrits,0,1,0
1755,2019-03-15,Groupe La République en Marche,0,20,0
1755,2019-03-15,Groupe Les Républicains,0,3,0
1755,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,4,0
1755,2019-03-15,Groupe Socialistes et apparentés,0,0,2
1755,2019-03-15,"Groupe UDI, Agir et Indépendants",0,1,0
1755,2019-03-15,Groupe La France insoumise,7,0,0
1755,2019-03-15,Groupe de la Gauche démocrate et républicaine,3,0,0
1755,2019-03-15,Groupe Libertés et Territoires,0,0,1
1755,2019-03-15,Non inscrits,0,1,0
1754,2019-03-15,Groupe La République en Marche,0,21,0
1754,2019-03-15,Groupe Les Républicains,0,3,0
1754,2019-03-15,Groupe du Mouvement Démocrate et apparentés,1,3,0
1754,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1754,2019-03-15,"Groupe UDI, Agir et Indépendants",0,1,0
1754,2019-03-15,Groupe La France insoumise,6,0,0
1754,2019-03-15,Groupe de la Gauche démocrate et républicaine,3,0,0
1754,2019-03-15,Groupe Libertés et Territoires,2,1,0
1754,2019-03-15,Non inscrits,0,1,0
1753,2019-03-15,Groupe La République en Marche,20,0,0
1753,2019-03-15,Groupe Les Républicains,2,0,0
1753,2019-03-15,Groupe du Mouvement Démocrate et apparentés,5,0,0
1753,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1753,2019-03-15,"Groupe UDI, Agir et Indépendants",1,0,0
1753,2019-03-15,Groupe La France insoumise,0,3,0
1753,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,2
1753,2019-03-15,Groupe Libertés et Territoires,1,0,1
1753,2019-03-15,Non inscrits,1,0,0
1752,2019-03-15,Groupe La République en Marche,0,26,0
1752,2019-03-15,Groupe Les Républicains,4,0,0
1752,2019-03-15,Groupe du Mouvement Démocrate et apparentés,1,3,1
1752,2019-03-15,Groupe Socialistes et apparentés,2,0,0
1752,2019-03-15,"Groupe UDI, Agir et Indépendants",0,0,0
1752,2019-03-15,Groupe La France insoumise,2,0,0
1752,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1752,2019-03-15,Groupe Libertés et Territoires,2,0,0
1752,2019-03-15,Non inscrits,1,0,0
1751,2019-03-15,Groupe La République en Marche,0,23,1
1751,2019-03-15,Groupe Les Républicains,4,0,0
1751,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,3,0
1751,2019-03-15,Groupe Socialistes et apparentés,0,0,1
1751,2019-03-15,"Groupe UDI, Agir et Indépendants",2,0,0
1751,2019-03-15,Groupe La France insoumise,1,0,0
1751,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1751,2019-03-15,Groupe Libertés et Territoires,0,0,0
1751,2019-03-15,Non inscrits,1,0,0
1750,2019-03-15,Groupe La République en Marche,0,23,1
1750,2019-03-15,Groupe Les Républicains,5,0,0
1750,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,3,0
1750,2019-03-15,Groupe Socialistes et apparentés,0,0,0
1750,2019-03-15,"Groupe UDI, Agir et Indépendants",2,0,0
1750,2019-03-15,Groupe La France insoumise,1,0,0
1750,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1750,2019-03-15,Groupe Libertés et Territoires,0,0,0
1750,2019-03-15,Non inscrits,1,0,0
1749,2019-03-15,Groupe La République en Marche,22,0,1
1749,2019-03-15,Groupe Les Républicains,0,0,2
1749,2019-03-15,Groupe du Mouvement Démocrate et apparentés,3,0,0
1749,2019-03-15,Groupe Socialistes et apparentés,0,1,1
1749,2019-03-15,"Groupe UDI, Agir et Indépendants",2,0,1
1749,2019-03-15,Groupe La France insoumise,0,2,0
1749,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1749,2019-03-15,Groupe Libertés et Territoires,0,0,1
1749,2019-03-15,Non inscrits,0,0,1
1748,2019-03-15,Groupe La République en Marche,2,23,1
1748,2019-03-15,Groupe Les Républicains,0,5,0
1748,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,2,1
1748,2019-03-15,Groupe Socialistes et apparentés,0,0,1
1748,2019-03-15,"Groupe UDI, Agir et Indépendants",1,1,1
1748,2019-03-15,Groupe La France insoumise,0,1,1
1748,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1748,2019-03-15,Groupe Libertés et Territoires,2,0,0
1748,2019-03-15,Non inscrits,1,0,0
1747,2019-03-15,Groupe La République en Marche,3,24,1
1747,2019-03-15,Groupe Les Républicains,0,5,1
1747,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,4,0
1747,2019-03-15,Groupe Socialistes et apparentés,3,0,0
1747,2019-03-15,"Groupe UDI, Agir et Indépendants",1,2,0
1747,2019-03-15,Groupe La France insoumise,1,0,0
1747,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1747,2019-03-15,Groupe Libertés et Territoires,2,0,0
1747,2019-03-15,Non inscrits,0,0,1
1746,2019-03-15,Groupe La République en Marche,0,22,1
1746,2019-03-15,Groupe Les Républicains,0,6,1
1746,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,4,0
1746,2019-03-15,Groupe Socialistes et apparentés,3,0,1
1746,2019-03-15,"Groupe UDI, Agir et Indépendants",2,1,0
1746,2019-03-15,Groupe La France insoumise,1,0,0
1746,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1746,2019-03-15,Groupe Libertés et Territoires,2,0,0
1746,2019-03-15,Non inscrits,0,1,0
1745,2019-03-15,Groupe La République en Marche,0,23,0
1745,2019-03-15,Groupe Les Républicains,0,6,1
1745,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,4,0
1745,2019-03-15,Groupe Socialistes et apparentés,1,0,3
1745,2019-03-15,"Groupe UDI, Agir et Indépendants",2,1,0
1745,2019-03-15,Groupe La France insoumise,1,0,0
1745,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1745,2019-03-15,Groupe Libertés et Territoires,2,0,0
1745,2019-03-15,Non inscrits,0,1,0
1744,2019-03-15,Groupe La République en Marche,1,23,0
1744,2019-03-15,Groupe Les Républicains,7,0,0
1744,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,5,0
1744,2019-03-15,Groupe Socialistes et apparentés,0,4,0
1744,2019-03-15,"Groupe UDI, Agir et Indépendants",1,0,0
1744,2019-03-15,Groupe La France insoumise,0,1,0
1744,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1744,2019-03-15,Groupe Libertés et Territoires,0,0,0
1744,2019-03-15,Non inscrits,1,0,0
1743,2019-03-15,Groupe La République en Marche,28,0,0
1743,2019-03-15,Groupe Les Républicains,8,0,0
1743,2019-03-15,Groupe du Mouvement Démocrate et apparentés,6,0,0
1743,2019-03-15,Groupe Socialistes et apparentés,0,4,0
1743,2019-03-15,"Groupe UDI, Agir et Indépendants",0,0,1
1743,2019-03-15,Groupe La France insoumise,0,1,0
1743,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1743,2019-03-15,Groupe Libertés et Territoires,0,0,1
1743,2019-03-15,Non inscrits,1,0,0
1742,2019-03-15,Groupe La République en Marche,1,25,0
1742,2019-03-15,Groupe Les Républicains,7,1,0
1742,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,5,1
1742,2019-03-15,Groupe Socialistes et apparentés,4,0,0
1742,2019-03-15,"Groupe UDI, Agir et Indépendants",1,0,0
1742,2019-03-15,Groupe La France insoumise,1,0,0
1742,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1742,2019-03-15,Groupe Libertés et Territoires,1,0,0
1742,2019-03-15,Non inscrits,1,0,0
1741,2019-03-15,Groupe La République en Marche,0,27,0
1741,2019-03-15,Groupe Les Républicains,9,0,0
1741,2019-03-15,Groupe du Mouvement Démocrate et apparentés,0,6,0
1741,2019-03-15,Groupe Socialistes et apparentés,0,4,0
1741,2019-03-15,"Groupe UDI, Agir et Indépendants",1,0,0
1741,2019-03-15,Groupe La France insoumise,0,1,0
1741,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1741,2019-03-15,Groupe Libertés et Territoires,0,0,1
1741,2019-03-15,Non inscrits,1,0,0
1740,2019-03-15,Groupe La République en Marche,0,23,1
1740,2019-03-15,Groupe Les Républicains,5,0,1
1740,2019-03-15,Groupe du Mouvement Démocrate et apparentés,2,4,0
1740,2019-03-15,Groupe Socialistes et apparentés,3,0,0
1740,2019-03-15,"Groupe UDI, Agir et Indépendants",0,2,0
1740,2019-03-15,Groupe La France insoumise,1,0,0
1740,2019-03-15,Groupe de la Gauche démocrate et républicaine,0,0,0
1740,2019-03-15,Groupe Libertés et Territoires,1,0,0
1740,2019-03-15,Non inscrits,1,0,0
1739,2019-03-14,Groupe La République en Marche,0,26,2
1739,2019-03-14,Groupe Les Républicains,6,0,0
1739,2019-03-14,Groupe du Mouvement Démocrate et apparentés,1,4,1
1739,2019-03-14,Groupe Socialistes et apparentés,4,0,0
1739,2019-03-14,"Groupe UDI, Agir et Indépendants",1,0,0
1739,2019-03-14,Groupe La France insoumise,1,0,0
1739,2019-03-14,Groupe de la Gauche démocrate et républicaine,0,0,0
1739,2019-03-14,Groupe Libertés et Territoires,2,0,0
1739,2019-03-14,Non inscrits,1,0,0
1738,2019-03-14,Groupe La République en Marche,32,1,1
1738,2019-03-14,Groupe Les Républicains,1,6,0
1738,2019-03-14,Groupe du Mouvement Démocrate et apparentés,6,0,0
1738,2019-03-14,Groupe Socialistes et apparentés,0,4,0
1738,2019-03-14,"Groupe UDI, Agir et Indépendants",1,0,0
1738,2019-03-14,Groupe La France insoumise,0,1,0
1738,2019-03-14,Groupe de la Gauche démocrate et républicaine,0,1,0
1738,2019-03-14,Groupe Libertés et Territoires,1,1,0
1738,2019-03-14,Non inscrits,0,1,0
1737,2019-03-14,Groupe La République en Marche,0,37,1
1737,2019-03-14,Groupe Les Républicains,8,0,0
1737,2019-03-14,Groupe du Mouvement Démocrate et apparentés,0,4,1
1737,2019-03-14,Groupe Socialistes et apparentés,4,0,0
1737,2019-03-14,"Groupe UDI, Agir et Indépendants",0,1,0
1737,2019-03-14,Groupe La France insoumise,2,0,0
1737,2019-03-14,Groupe de la Gauche démocrate et républicaine,1,0,0
1737,2019-03-14,Groupe Libertés et Territoires,0,0,0
1737,2019-03-14,Non inscrits,1,0,0
1736,2019-03-14,Groupe La République en Marche,0,34,1
1736,2019-03-14,Groupe Les Républicains,4,1,0
1736,2019-03-14,Groupe du Mouvement Démocrate et apparentés,0,6,0
1736,2019-03-14,Groupe Socialistes et apparentés,4,0,0
1736,2019-03-14,"Groupe UDI, Agir et Indépendants",1,1,0
1736,2019-03-14,Groupe La France insoumise,2,0,0
1736,2019-03-14,Groupe de la Gauche démocrate et républicaine,1,0,0
1736,2019-03-14,Groupe Libertés et Territoires,1,1,0
1736,2019-03-14,Non inscrits,1,0,0
1735,2019-03-14,Groupe La République en Marche,35,0,0
1735,2019-03-14,Groupe Les Républicains,1,5,0
1735,2019-03-14,Groupe du Mouvement Démocrate et apparentés,6,0,0
1735,2019-03-14,Groupe Socialistes et apparentés,0,2,0
1735,2019-03-14,"Groupe UDI, Agir et Indépendants",1,1,0
1735,2019-03-14,Groupe La France insoumise,0,4,0
1735,2019-03-14,Groupe de la Gauche démocrate et républicaine,0,1,0
1735,2019-03-14,Groupe Libertés et Territoires,1,1,0
1735,2019-03-14,Non inscrits,0,1,0
1734,2019-03-14,Groupe La République en Marche,34,0,1
1734,2019-03-14,Groupe Les Républicains,1,7,0
1734,2019-03-14,Groupe du Mouvement Démocrate et apparentés,5,0,0
1734,2019-03-14,Groupe Socialistes et apparentés,0,3,0
1734,2019-03-14,"Groupe UDI, Agir et Indépendants",1,0,0
1734,2019-03-14,Groupe La France insoumise,0,4,0
1734,2019-03-14,Groupe de la Gauche démocrate et républicaine,0,1,0
1734,2019-03-14,Groupe Libertés et Territoires,1,1,0
1734,2019-03-14,Non inscrits,0,1,0
1733,2019-03-14,Groupe La République en Marche,0,35,0
1733,2019-03-14,Groupe Les Républicains,8,0,0
1733,2019-03-14,Groupe du Mouvement Démocrate et apparentés,0,4,1
1733,2019-03-14,Groupe Socialistes et apparentés,1,0,2
1733,2019-03-14,"Groupe UDI, Agir et Indépendants",0,1,0
1733,2019-03-14,Groupe La France insoumise,0,0,3
1733,2019-03-14,Groupe de la Gauche démocrate et républicaine,1,0,0
1733,2019-03-14,Groupe Libertés et Territoires,0,1,1
1733,2019-03-14,Non inscrits,1,0,0
1732,2019-03-14,Groupe La République en Marche,0,36,0
1732,2019-03-14,Groupe Les Républicains,5,1,0
1732,2019-03-14,Groupe du Mouvement Démocrate et apparentés,0,4,0
1732,2019-03-14,Groupe Socialistes et apparentés,2,0,0
1732,2019-03-14,"Groupe UDI, Agir et Indépendants",1,1,0
1732,2019-03-14,Groupe La France insoumise,4,0,0
1732,2019-03-14,Groupe de la Gauche démocrate et républicaine,1,0,0
1732,2019-03-14,Groupe Libertés et Territoires,0,1,1
1732,2019-03-14,Non inscrits,1,0,0
1731,2019-03-14,Groupe La République en Marche,34,2,2
1731,2019-03-14,Groupe Les Républicains,4,0,5
1731,2019-03-14,Groupe du Mouvement Démocrate et apparentés,7,0,0
1731,2019-03-14,Groupe Socialistes et apparentés,0,0,4
1731,2019-03-14,"Groupe UDI, Agir et Indépendants",1,0,0
1731,2019-03-14,Groupe La France insoumise,0,0,2
1731,2019-03-14,Groupe de la Gauche démocrate et républicaine,0,0,1
1731,2019-03-14,Groupe Libertés et Territoires,0,0,2
1731,2019-03-14,Non inscrits,0,0,1
1730,2019-03-14,Groupe La République en Marche,37,0,1
1730,2019-03-14,Groupe Les Républicains,1,8,0
1730,2019-03-14,Groupe du Mouvement Démocrate et apparentés,6,0,1
1730,2019-03-14,Groupe Socialistes et apparentés,0,4,0
1730,2019-03-14,"Groupe UDI, Agir et Indépendants",1,1,0
1730,2019-03-14,Groupe La France insoumise,0,4,0
1730,2019-03-14,Groupe de la Gauche démocrate et républicaine,0,2,0
1730,2019-03-14,Groupe Libertés et Territoires,2,4,0
1730,2019-03-14,Non inscrits,0,1,0
1729,2019-03-14,Groupe La République en Marche,0,44,0
1729,2019-03-14,Groupe Les Républicains,13,0,0
1729,2019-03-14,Groupe du Mouvement Démocrate et apparentés,0,9,0
